,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1357,30/01/11,Napoli,Sampdoria,4,0,H,2,0,H,17,10,9,1,14,11,5,5,2,5,0,0
1358,1/2/2011,Milan,Lazio,0,0,D,0,0,D,19,7,2,1,14,19,9,5,1,2,0,0
1359,2/2/2011,Cesena,Catania,1,1,D,1,1,D,6,12,2,2,15,17,5,4,1,2,0,0
1360,2/2/2011,Chievo,Napoli,2,0,H,1,0,H,15,8,4,3,13,13,4,4,2,3,0,0
1361,2/2/2011,Fiorentina,Genoa,1,0,H,1,0,H,11,14,4,5,20,14,6,6,2,2,0,0
1362,2/2/2011,Palermo,Juventus,2,1,H,2,1,H,6,15,3,5,15,15,3,8,1,2,0,0
1363,2/2/2011,Parma,Lecce,0,1,A,0,0,D,15,11,6,5,14,12,6,3,3,1,0,0
1364,2/2/2011,Roma,Brescia,1,1,D,0,0,D,22,11,5,4,11,16,11,5,1,3,0,0
1365,2/2/2011,Sampdoria,Cagliari,0,1,A,0,1,A,9,11,1,2,8,27,6,5,2,3,0,0
1366,2/2/2011,Udinese,Bologna,1,1,D,0,0,D,17,14,4,4,18,19,6,4,1,2,0,0
1367,3/2/2011,Bari,Inter,0,3,A,0,0,D,10,14,4,7,15,8,2,3,2,4,0,0
1368,5/2/2011,Cagliari,Juventus,1,3,A,0,1,A,14,14,3,5,15,23,4,6,3,3,0,0
1369,5/2/2011,Udinese,Sampdoria,2,0,H,2,0,H,13,11,3,4,17,13,4,4,2,2,0,0
1370,6/2/2011,Bologna,Catania,1,0,H,1,0,H,11,12,6,2,18,29,5,6,3,4,0,1
1371,6/2/2011,Brescia,Bari,2,0,H,1,0,H,8,16,4,4,13,7,2,2,1,1,0,0
1372,6/2/2011,Genoa,Milan,1,1,D,1,1,D,15,13,3,2,20,14,5,8,1,3,0,0
1373,6/2/2011,Inter,Roma,5,3,H,2,1,H,24,23,14,8,11,12,4,1,1,2,0,1
1374,6/2/2011,Lazio,Chievo,1,1,D,1,0,H,15,8,3,3,22,25,8,4,2,4,0,0
1375,6/2/2011,Lecce,Palermo,2,4,A,1,1,D,15,10,5,6,18,10,11,6,1,4,0,0
1376,6/2/2011,Napoli,Cesena,2,0,H,1,0,H,10,8,5,0,18,21,2,3,2,2,0,0
1377,6/2/2011,Parma,Fiorentina,1,1,D,1,0,H,13,13,3,3,26,22,4,2,7,3,0,0
1378,12/2/2011,Milan,Parma,4,0,H,2,0,H,13,16,7,4,10,7,6,6,0,0,0,0
1379,12/2/2011,Roma,Napoli,0,2,A,0,0,D,10,12,2,4,17,17,6,8,5,4,0,0
1380,13/02/11,Bari,Genoa,0,0,D,0,0,D,10,14,2,1,14,15,1,9,2,1,0,0
1381,13/02/11,Brescia,Lazio,0,2,A,0,1,A,15,14,5,6,13,18,8,7,3,2,0,0
1382,13/02/11,Cagliari,Chievo,4,1,H,3,0,H,16,16,8,6,16,26,4,2,1,3,0,0
1383,13/02/11,Catania,Lecce,3,2,H,1,0,H,18,11,6,6,15,19,11,2,1,6,0,1
1384,13/02/11,Cesena,Udinese,0,3,A,0,1,A,18,11,4,8,13,18,8,10,5,2,0,0
1385,13/02/11,Juventus,Inter,1,0,H,1,0,H,12,12,1,3,10,12,2,2,1,2,0,0
1386,13/02/11,Palermo,Fiorentina,2,4,A,1,1,D,17,17,5,4,18,11,7,3,3,1,0,0
1387,13/02/11,Sampdoria,Bologna,3,1,H,3,0,H,10,11,5,5,24,19,3,0,0,2,0,0
1388,16/02/11,Fiorentina,Inter,1,2,A,1,1,D,22,16,5,3,16,11,10,4,1,0,0,0
1389,16/02/11,Sampdoria,Genoa,0,1,A,0,0,D,10,12,4,3,18,20,7,4,2,1,0,0
1390,19/02/11,Bologna,Palermo,1,0,H,0,0,D,18,8,2,4,12,21,11,5,0,4,0,1
1391,19/02/11,Inter,Cagliari,1,0,H,1,0,H,9,16,4,4,11,17,9,7,2,1,0,0
1392,20/02/11,Chievo,Milan,1,2,A,0,1,A,8,13,3,6,17,16,4,9,2,1,1,0
1393,20/02/11,Fiorentina,Sampdoria,0,0,D,0,0,D,15,15,2,2,11,14,10,6,1,2,0,0
1394,20/02/11,Genoa,Roma,4,3,H,0,2,A,20,12,9,4,15,15,5,5,1,4,1,0
1395,20/02/11,Lazio,Bari,1,0,H,1,0,H,21,3,10,1,15,23,5,1,1,4,0,0
1396,20/02/11,Lecce,Juventus,2,0,H,1,0,H,15,11,6,1,15,14,5,2,1,0,1,1
1397,20/02/11,Napoli,Catania,1,0,H,1,0,H,14,13,5,4,24,21,5,2,3,3,0,0
1398,20/02/11,Parma,Cesena,2,2,D,0,1,A,19,9,8,4,21,19,9,2,1,3,0,0
1399,20/02/11,Udinese,Brescia,0,0,D,0,0,D,15,10,3,4,16,26,3,1,2,4,0,0
1400,23/02/11,Bologna,Roma,0,1,A,0,1,A,5,9,2,3,16,14,6,4,2,2,0,0
1401,26/02/11,Juventus,Bologna,0,2,A,0,0,D,22,4,3,2,13,19,9,3,1,2,0,0
1402,27/02/11,Bari,Fiorentina,1,1,D,0,1,A,15,10,2,2,20,20,10,3,1,2,0,0
1403,27/02/11,Brescia,Lecce,2,2,D,2,1,H,14,6,4,4,14,13,7,1,2,3,0,0
1404,27/02/11,Cagliari,Lazio,1,0,H,1,0,H,13,12,3,6,13,19,1,5,5,3,0,0
1405,27/02/11,Catania,Genoa,2,1,H,0,1,A,20,13,7,5,19,14,1,7,3,2,1,2
1406,27/02/11,Cesena,Chievo,1,0,H,0,0,D,22,5,7,3,21,22,7,0,2,2,0,0
1407,27/02/11,Palermo,Udinese,0,7,A,0,5,A,11,21,3,14,9,8,3,5,1,0,2,0
1408,27/02/11,Roma,Parma,2,2,D,2,0,H,17,11,5,3,13,16,6,5,2,2,0,1
1409,27/02/11,Sampdoria,Inter,0,2,A,0,0,D,16,18,4,11,16,20,5,3,3,2,0,0
1410,28/02/11,Milan,Napoli,3,0,H,0,0,D,17,7,6,0,17,12,8,3,2,2,0,0
1411,4/3/2011,Lecce,Roma,1,2,A,0,1,A,16,16,4,4,15,18,5,2,2,3,0,0
1412,5/3/2011,Juventus,Milan,0,1,A,0,0,D,12,10,0,3,12,16,4,4,0,3,0,0
1413,6/3/2011,Bologna,Cagliari,2,2,D,1,0,H,13,10,4,4,12,17,5,5,2,3,0,0
1414,6/3/2011,Chievo,Parma,0,0,D,0,0,D,19,10,8,5,21,16,8,3,2,3,0,1
1415,6/3/2011,Fiorentina,Catania,3,0,H,2,0,H,15,15,5,2,15,14,4,4,3,1,0,0
1416,6/3/2011,Inter,Genoa,5,2,H,0,1,A,21,15,12,2,7,16,8,2,0,1,0,0
1417,6/3/2011,Lazio,Palermo,2,0,H,2,0,H,7,8,4,2,16,11,5,3,3,2,0,0
1418,6/3/2011,Napoli,Brescia,0,0,D,0,0,D,14,10,5,2,15,25,12,5,3,4,0,0
1419,6/3/2011,Sampdoria,Cesena,2,3,A,0,1,A,19,8,4,4,19,21,6,3,3,4,0,0
1420,6/3/2011,Udinese,Bari,1,0,H,0,0,D,16,7,6,3,12,26,5,4,1,5,0,0
1421,11/3/2011,Brescia,Inter,1,1,D,0,1,A,18,16,7,7,21,11,6,6,4,1,1,1
1422,12/3/2011,Cesena,Juventus,2,2,D,1,2,A,15,15,7,3,15,16,5,4,2,3,0,1
1423,13/03/11,Cagliari,Udinese,0,4,A,0,2,A,11,8,2,6,13,9,7,9,3,0,0,0
1424,13/03/11,Catania,Sampdoria,1,0,H,0,0,D,13,3,2,1,24,21,6,0,4,2,0,1
1425,13/03/11,Chievo,Fiorentina,0,1,A,0,0,D,14,20,5,7,15,13,6,3,5,1,0,0
1426,13/03/11,Genoa,Palermo,1,0,H,0,0,D,22,12,6,3,14,7,9,3,1,1,0,0
1427,13/03/11,Lecce,Bologna,0,1,A,0,1,A,10,7,3,3,21,12,11,1,2,1,0,0
1428,13/03/11,Milan,Bari,1,1,D,0,1,A,24,9,7,3,9,17,9,1,2,3,1,0
1429,13/03/11,Parma,Napoli,1,3,A,1,0,H,7,17,2,5,26,16,6,7,3,2,1,0
1430,13/03/11,Roma,Lazio,2,0,H,0,0,D,10,6,2,1,19,18,4,7,4,1,0,2
1431,19/03/11,Lazio,Cesena,1,0,H,1,0,H,17,8,5,3,14,13,3,5,2,1,0,0
1432,19/03/11,Palermo,Milan,1,0,H,1,0,H,11,13,6,4,17,14,3,7,1,2,0,0
1433,20/03/11,Bari,Chievo,1,2,A,1,1,D,16,12,5,4,18,25,5,4,1,3,0,0
1434,20/03/11,Bologna,Genoa,1,1,D,1,1,D,9,15,4,5,15,21,0,6,3,1,0,0
1435,20/03/11,Fiorentina,Roma,2,2,D,2,1,H,15,13,5,5,23,16,6,4,2,2,0,0
1436,20/03/11,Inter,Lecce,1,0,H,0,0,D,12,9,4,1,7,24,4,6,3,3,0,0
1437,20/03/11,Juventus,Brescia,2,1,H,1,1,D,14,10,5,2,18,10,9,2,0,0,0,1
1438,20/03/11,Napoli,Cagliari,2,1,H,0,0,D,15,11,3,2,17,14,6,1,1,3,0,0
1439,20/03/11,Sampdoria,Parma,0,1,A,0,0,D,14,8,4,2,20,28,6,4,4,4,0,1
1440,20/03/11,Udinese,Catania,2,0,H,1,0,H,11,15,4,0,16,21,4,4,1,3,0,0
1441,2/4/2011,Brescia,Bologna,3,1,H,2,1,H,22,9,13,4,18,14,9,2,1,4,0,0
1442,2/4/2011,Milan,Inter,3,0,H,1,0,H,22,13,8,3,18,15,6,4,3,2,1,1
1443,3/4/2011,Catania,Palermo,4,0,H,0,0,D,15,17,3,4,8,17,10,4,1,4,0,0
1444,3/4/2011,Cesena,Fiorentina,2,2,D,1,1,D,19,16,5,8,15,18,3,6,1,3,0,0
1445,3/4/2011,Chievo,Sampdoria,0,0,D,0,0,D,7,6,1,1,24,9,3,5,3,1,0,0
1446,3/4/2011,Genoa,Cagliari,0,1,A,0,1,A,8,18,3,5,24,15,5,5,2,2,0,0
1447,3/4/2011,Lecce,Udinese,2,0,H,0,0,D,12,11,4,4,23,18,4,5,3,5,0,0
1448,3/4/2011,Napoli,Lazio,4,3,H,0,1,A,11,11,7,4,12,17,6,1,3,3,0,1
1449,3/4/2011,Parma,Bari,1,2,A,0,0,D,19,17,7,7,13,12,13,3,2,1,0,0
1450,3/4/2011,Roma,Juventus,0,2,A,0,0,D,17,15,5,6,12,10,8,4,1,2,0,0
1451,9/4/2011,Inter,Chievo,2,0,H,0,0,D,18,18,6,2,10,19,4,6,1,1,0,0
1452,9/4/2011,Udinese,Roma,1,2,A,0,0,D,20,12,5,2,29,23,5,5,5,3,0,0
1453,10/4/2011,Bari,Catania,1,1,D,1,1,D,12,11,3,4,11,18,6,1,1,0,0,0
1454,10/4/2011,Bologna,Napoli,0,2,A,0,2,A,17,9,4,4,14,20,5,9,4,4,0,0
1455,10/4/2011,Cagliari,Brescia,1,1,D,1,0,H,11,11,4,2,19,25,6,5,3,0,0,1
1456,10/4/2011,Fiorentina,Milan,1,2,A,0,2,A,16,13,5,8,15,10,4,3,3,1,0,1
1457,10/4/2011,Juventus,Genoa,3,2,H,0,1,A,21,7,9,2,10,20,9,3,3,2,0,0
1458,10/4/2011,Lazio,Parma,2,0,H,1,0,H,15,11,2,5,16,18,6,6,2,1,0,0
1459,10/4/2011,Palermo,Cesena,2,2,D,2,0,H,14,14,8,3,17,13,4,11,3,3,0,3
1460,10/4/2011,Sampdoria,Lecce,1,2,A,0,1,A,17,11,8,4,12,21,11,4,2,3,1,0
1461,16/04/11,Milan,Sampdoria,3,0,H,1,0,H,13,4,5,1,12,15,10,3,0,0,0,0
1462,16/04/11,Parma,Inter,2,0,H,1,0,H,15,15,3,3,14,19,5,3,2,2,0,0
1463,16/04/11,Roma,Palermo,2,3,A,1,1,D,14,15,5,4,8,15,7,4,2,2,0,0
1464,17/04/11,Catania,Lazio,1,4,A,0,1,A,15,16,5,9,16,15,2,9,1,4,0,0
1465,17/04/11,Cesena,Bari,1,0,H,0,0,D,14,17,4,4,15,14,4,4,5,2,0,0
1466,17/04/11,Chievo,Bologna,2,0,H,1,0,H,19,8,6,2,14,21,5,5,2,2,1,0
1467,17/04/11,Fiorentina,Juventus,0,0,D,0,0,D,24,8,4,2,14,16,5,3,0,1,0,0
1468,17/04/11,Genoa,Brescia,3,0,H,0,0,D,13,18,4,6,18,16,6,5,2,3,0,0
1469,17/04/11,Lecce,Cagliari,3,3,D,0,1,A,14,13,5,8,18,13,10,4,2,1,0,0
1470,17/04/11,Napoli,Udinese,1,2,A,0,0,D,18,13,3,5,19,19,5,3,3,2,0,1
1471,23/04/11,Bari,Sampdoria,0,1,A,0,0,D,13,12,1,5,23,15,6,5,2,2,0,1
1472,23/04/11,Bologna,Cesena,0,2,A,0,0,D,20,13,3,5,12,21,3,4,2,4,0,0
1473,23/04/11,Brescia,Milan,0,1,A,0,0,D,11,18,5,4,23,13,7,4,4,2,0,0
1474,23/04/11,Cagliari,Fiorentina,1,2,A,0,1,A,21,12,6,6,11,16,7,7,0,3,0,0
1475,23/04/11,Genoa,Lecce,4,2,H,2,2,D,14,16,8,5,9,16,7,6,3,1,0,0
1476,23/04/11,Inter,Lazio,2,1,H,1,1,D,14,13,6,3,9,18,5,12,1,3,1,1
1477,23/04/11,Juventus,Catania,2,2,D,2,0,H,12,17,5,5,30,21,3,5,3,4,0,0
1478,23/04/11,Palermo,Napoli,2,1,H,2,1,H,18,8,3,3,18,19,5,3,3,2,0,0
1479,23/04/11,Roma,Chievo,1,0,H,1,0,H,27,11,9,1,11,15,6,10,1,1,0,0
1480,23/04/11,Udinese,Parma,0,2,A,0,1,A,12,12,2,3,16,22,9,4,4,4,1,0
1481,30/04/11,Cesena,Inter,1,2,A,0,0,D,9,14,2,5,11,11,9,3,3,2,0,0
1482,30/04/11,Napoli,Genoa,1,0,H,0,0,D,24,9,5,1,13,13,14,6,2,1,0,0
1483,1/5/2011,Bari,Roma,2,3,A,2,1,H,9,20,2,5,16,15,4,5,2,1,1,2
1484,1/5/2011,Catania,Cagliari,2,0,H,0,0,D,16,9,5,1,13,16,5,2,2,2,1,0
1485,1/5/2011,Chievo,Lecce,1,0,H,0,0,D,9,14,4,5,12,13,3,10,2,1,0,0
1486,1/5/2011,Fiorentina,Udinese,5,2,H,2,1,H,15,15,7,5,17,21,3,5,1,3,0,0
1487,1/5/2011,Milan,Bologna,1,0,H,1,0,H,11,6,5,1,12,21,8,3,1,4,0,1
1488,1/5/2011,Parma,Palermo,3,1,H,2,0,H,9,19,5,6,8,12,3,4,0,0,0,0
1489,1/5/2011,Sampdoria,Brescia,3,3,D,0,0,D,20,7,7,5,16,24,9,3,2,2,0,0
1490,2/5/2011,Lazio,Juventus,0,1,A,0,0,D,16,5,4,3,14,19,3,6,0,3,1,0
1491,7/5/2011,Palermo,Bari,2,1,H,1,1,D,13,15,4,6,12,8,5,4,1,2,0,0
1492,7/5/2011,Roma,Milan,0,0,D,0,0,D,6,8,2,1,17,15,5,6,1,3,0,0
1493,8/5/2011,Bologna,Parma,0,0,D,0,0,D,9,7,4,3,14,17,3,2,2,1,0,0
1494,8/5/2011,Brescia,Catania,1,2,A,0,1,A,14,8,4,4,16,10,10,1,3,0,1,0
1495,8/5/2011,Cagliari,Cesena,0,2,A,0,0,D,19,5,1,3,7,13,13,1,2,1,0,0
1496,8/5/2011,Genoa,Sampdoria,2,1,H,1,0,H,9,14,3,2,20,21,2,10,4,2,1,0
1497,8/5/2011,Inter,Fiorentina,3,1,H,2,0,H,16,18,7,8,12,13,6,3,0,1,0,0
1498,8/5/2011,Lecce,Napoli,2,1,H,0,0,D,11,18,4,5,19,9,3,5,2,4,1,1
1499,8/5/2011,Udinese,Lazio,2,1,H,2,0,H,10,20,6,5,18,20,0,6,2,4,1,0
1500,9/5/2011,Juventus,Chievo,2,2,D,1,0,H,16,19,3,4,13,14,7,6,3,2,0,0
1501,14/05/11,Lazio,Genoa,4,2,H,1,1,D,9,17,6,5,7,8,3,6,0,1,0,0
1502,14/05/11,Milan,Cagliari,4,1,H,3,1,H,13,21,9,3,7,16,3,4,0,0,0,0
1503,15/05/11,Bari,Lecce,0,2,A,0,0,D,9,14,2,6,8,18,8,9,1,1,0,0
1504,15/05/11,Catania,Roma,2,1,H,0,1,A,23,7,7,3,12,22,7,4,1,3,0,0
1505,15/05/11,Cesena,Brescia,1,0,H,0,0,D,16,8,5,0,14,13,3,3,2,3,0,0
1506,15/05/11,Chievo,Udinese,0,2,A,0,1,A,8,19,4,6,12,8,3,12,1,1,0,0
1507,15/05/11,Fiorentina,Bologna,1,1,D,1,0,H,16,9,2,3,15,24,7,3,1,3,1,1
1508,15/05/11,Napoli,Inter,1,1,D,1,1,D,13,6,7,2,7,7,1,4,1,0,0,0
1509,15/05/11,Parma,Juventus,1,0,H,0,0,D,11,15,3,4,17,19,6,6,2,2,0,0
1510,15/05/11,Sampdoria,Palermo,1,2,A,0,1,A,15,16,5,5,16,20,14,7,3,3,0,0
1511,22/05/11,Bologna,Bari,0,4,A,0,1,A,19,13,6,5,14,10,8,4,1,1,0,0
1512,22/05/11,Brescia,Fiorentina,2,2,D,1,1,D,16,15,4,3,19,11,3,3,2,0,0,0
1513,22/05/11,Cagliari,Parma,1,1,D,0,1,A,19,7,4,5,16,21,7,6,0,2,0,0
1514,22/05/11,Genoa,Cesena,3,2,H,3,0,H,18,24,7,10,6,7,10,10,1,0,0,0
1515,22/05/11,Inter,Catania,3,1,H,1,0,H,21,9,6,3,7,10,6,7,0,0,0,0
1516,22/05/11,Juventus,Napoli,2,2,D,0,1,A,18,8,9,5,21,17,8,7,3,3,0,0
1517,22/05/11,Lecce,Lazio,2,4,A,2,2,D,8,19,2,12,9,5,7,2,0,0,1,0
1518,22/05/11,Palermo,Chievo,1,3,A,1,1,D,16,17,4,9,14,8,9,3,2,2,0,0
1519,22/05/11,Roma,Sampdoria,3,1,H,1,1,D,18,11,5,3,12,8,6,5,1,1,0,0
1520,22/05/11,Udinese,Milan,0,0,D,0,0,D,15,11,5,1,7,13,4,4,1,3,0,0
1521,9/9/2011,Milan,Lazio,2,2,D,2,2,D,18,12,8,5,16,15,3,1,2,2,0,0
1522,10/9/2011,Cesena,Napoli,1,3,A,1,1,D,11,18,3,6,14,12,4,6,2,3,1,0
1523,11/9/2011,Catania,Siena,0,0,D,0,0,D,9,4,1,2,14,25,4,4,2,4,0,0
1524,11/9/2011,Chievo,Novara,2,2,D,2,1,H,11,14,4,4,20,17,0,6,1,1,1,0
1525,11/9/2011,Fiorentina,Bologna,2,0,H,1,0,H,15,14,7,2,22,12,12,1,1,1,0,0
1526,11/9/2011,Genoa,Atalanta,2,2,D,1,2,A,15,16,4,5,16,17,7,3,2,4,1,0
1527,11/9/2011,Juventus,Parma,4,1,H,1,0,H,12,2,6,1,15,12,4,1,0,2,1,0
1528,11/9/2011,Lecce,Udinese,0,2,A,0,2,A,18,15,2,4,19,11,8,5,2,1,0,0
1529,11/9/2011,Palermo,Inter,4,3,H,0,1,A,16,18,9,5,10,20,4,7,2,3,0,0
1530,11/9/2011,Roma,Cagliari,1,2,A,0,0,D,16,10,8,3,13,16,5,4,0,5,1,0
1531,17/09/11,Cagliari,Novara,2,1,H,1,0,H,17,7,5,4,23,18,4,5,2,3,0,0
1532,17/09/11,Inter,Roma,0,0,D,0,0,D,18,12,4,3,12,15,5,6,1,1,0,0
1533,18/09/11,Atalanta,Palermo,1,0,H,1,0,H,8,11,1,0,15,10,1,8,4,3,0,0
1534,18/09/11,Bologna,Lecce,0,2,A,0,1,A,12,17,4,7,14,14,8,3,3,2,0,0
1535,18/09/11,Catania,Cesena,1,0,H,1,0,H,10,4,3,2,16,12,8,1,4,2,0,0
1536,18/09/11,Lazio,Genoa,1,2,A,1,0,H,11,10,2,4,13,16,6,2,1,2,0,0
1537,18/09/11,Napoli,Milan,3,1,H,2,1,H,13,11,4,4,17,10,2,3,3,4,0,0
1538,18/09/11,Parma,Chievo,2,1,H,1,0,H,11,10,5,1,21,13,0,2,1,3,1,0
1539,18/09/11,Siena,Juventus,0,1,A,0,0,D,5,12,1,5,14,16,1,5,2,0,0,0
1540,18/09/11,Udinese,Fiorentina,2,0,H,2,0,H,8,11,5,2,11,15,4,3,1,4,0,0
1541,20/09/11,Novara,Inter,3,1,H,1,0,H,13,12,9,2,10,14,5,5,1,4,0,1
1542,21/09/11,Cesena,Lazio,1,2,A,1,0,H,9,11,1,7,12,13,5,4,3,1,0,0
1543,21/09/11,Chievo,Napoli,1,0,H,0,0,D,11,10,5,1,15,5,4,3,2,2,0,0
1544,21/09/11,Fiorentina,Parma,3,0,H,0,0,D,19,7,6,0,12,17,5,5,0,4,0,0
1545,21/09/11,Genoa,Catania,3,0,H,2,0,H,18,13,10,4,15,15,7,5,2,1,0,0
1546,21/09/11,Juventus,Bologna,1,1,D,1,0,H,18,13,6,4,16,19,12,5,3,5,1,0
1547,21/09/11,Lecce,Atalanta,1,2,A,1,1,D,10,12,6,5,17,15,5,3,2,5,1,0
1548,21/09/11,Milan,Udinese,1,1,D,0,1,A,24,10,6,5,13,15,2,3,3,1,0,0
1549,21/09/11,Palermo,Cagliari,3,2,H,2,0,H,10,14,3,5,15,13,1,5,4,2,0,0
1550,22/09/11,Roma,Siena,1,1,D,1,0,H,14,14,4,4,12,8,6,4,1,1,0,0
1551,24/09/11,Bologna,Inter,1,3,A,0,1,A,9,13,4,6,16,21,9,1,2,1,1,0
1552,24/09/11,Milan,Cesena,1,0,H,1,0,H,10,7,4,3,16,14,11,3,3,1,0,0
1553,24/09/11,Napoli,Fiorentina,0,0,D,0,0,D,8,12,3,4,6,14,7,6,2,3,0,0
1554,25/09/11,Atalanta,Novara,2,1,H,1,0,H,12,11,5,3,20,23,4,3,4,1,0,0
1555,25/09/11,Cagliari,Udinese,0,0,D,0,0,D,16,10,6,4,13,17,6,3,1,5,0,0
1556,25/09/11,Catania,Juventus,1,1,D,1,0,H,13,15,4,5,20,16,3,10,2,3,0,0
1557,25/09/11,Chievo,Genoa,2,1,H,0,0,D,21,8,9,4,12,16,8,5,0,2,0,1
1558,25/09/11,Lazio,Palermo,0,0,D,0,0,D,24,13,6,5,15,13,9,3,2,1,0,0
1559,25/09/11,Parma,Roma,0,1,A,0,0,D,15,18,4,4,13,17,7,5,2,3,0,0
1560,25/09/11,Siena,Lecce,3,0,H,1,0,H,9,8,4,3,19,13,1,2,2,1,0,1
1561,1/10/2011,Inter,Napoli,0,3,A,0,1,A,10,14,2,4,16,9,2,6,3,2,1,0
1562,1/10/2011,Roma,Atalanta,3,1,H,2,0,H,24,11,6,2,8,11,6,10,1,3,0,0
1563,2/10/2011,Cesena,Chievo,0,0,D,0,0,D,14,6,4,1,18,16,3,2,5,3,0,0
1564,2/10/2011,Fiorentina,Lazio,1,2,A,1,1,D,12,18,6,7,12,9,7,3,3,1,0,0
1565,2/10/2011,Juventus,Milan,2,0,H,0,0,D,20,4,7,1,13,14,5,5,1,1,0,1
1566,2/10/2011,Lecce,Cagliari,0,2,A,0,2,A,11,10,4,3,24,18,4,7,6,2,0,0
1567,2/10/2011,Novara,Catania,3,3,D,0,1,A,19,20,7,7,23,26,8,4,5,1,0,0
1568,2/10/2011,Palermo,Siena,2,0,H,1,0,H,17,9,5,1,16,24,9,1,3,4,1,0
1569,2/10/2011,Parma,Genoa,3,1,H,2,0,H,19,17,9,9,21,14,3,5,1,1,0,0
1570,2/10/2011,Udinese,Bologna,2,0,H,1,0,H,26,10,8,3,24,19,4,3,1,3,0,0
1571,15/10/11,Catania,Inter,2,1,H,0,1,A,11,6,4,2,15,13,6,5,3,2,0,0
1572,15/10/11,Milan,Palermo,3,0,H,1,0,H,20,6,10,0,11,13,10,4,2,1,0,0
1573,15/10/11,Napoli,Parma,1,2,A,0,0,D,15,8,5,3,12,16,8,0,1,1,0,0
1574,16/10/11,Atalanta,Udinese,0,0,D,0,0,D,18,6,3,1,18,22,3,2,3,1,0,1
1575,16/10/11,Cagliari,Siena,0,0,D,0,0,D,12,7,6,2,14,16,4,3,1,3,0,0
1576,16/10/11,Cesena,Fiorentina,0,0,D,0,0,D,17,15,3,7,14,10,9,5,2,4,1,0
1577,16/10/11,Chievo,Juventus,0,0,D,0,0,D,4,13,2,2,22,12,3,4,6,2,0,0
1578,16/10/11,Genoa,Lecce,0,0,D,0,0,D,15,7,6,1,20,22,11,2,2,4,1,0
1579,16/10/11,Lazio,Roma,2,1,H,0,1,A,23,6,4,2,15,12,8,2,2,4,0,1
1580,16/10/11,Novara,Bologna,0,2,A,0,1,A,15,10,2,6,9,22,8,1,1,2,0,0
1581,22/10/11,Fiorentina,Catania,2,2,D,1,1,D,17,16,5,3,20,16,6,10,1,1,0,0
1582,22/10/11,Juventus,Genoa,2,2,D,1,1,D,20,13,7,5,11,12,9,8,2,5,0,0
1583,23/10/11,Bologna,Lazio,0,2,A,0,1,A,14,11,5,1,19,20,8,2,4,3,0,0
1584,23/10/11,Cagliari,Napoli,0,0,D,0,0,D,15,11,2,4,19,13,7,4,3,2,0,0
1585,23/10/11,Inter,Chievo,1,0,H,1,0,H,22,9,6,3,9,14,10,4,2,2,0,0
1586,23/10/11,Lecce,Milan,3,4,A,3,0,H,12,19,6,6,22,17,3,6,4,0,0,0
1587,23/10/11,Parma,Atalanta,1,2,A,0,0,D,18,9,2,3,13,15,9,4,2,2,0,0
1588,23/10/11,Roma,Palermo,1,0,H,1,0,H,15,22,1,8,15,17,7,6,2,3,0,0
1589,23/10/11,Siena,Cesena,2,0,H,1,0,H,12,9,4,1,8,20,4,5,1,1,0,0
1590,23/10/11,Udinese,Novara,3,0,H,2,0,H,12,14,4,5,13,16,9,5,1,2,0,0
1591,25/10/11,Juventus,Fiorentina,2,1,H,1,0,H,21,9,14,2,6,17,8,4,1,3,0,0
1592,26/10/11,Atalanta,Inter,1,1,D,1,1,D,5,13,4,4,17,14,4,5,2,2,0,0
1593,26/10/11,Cesena,Cagliari,1,1,D,1,1,D,14,4,3,3,21,22,13,1,2,3,0,0
1594,26/10/11,Chievo,Bologna,0,1,A,0,0,D,17,9,2,3,17,19,6,2,0,3,0,0
1595,26/10/11,Genoa,Roma,2,1,H,1,0,H,8,16,5,5,17,11,7,5,2,1,0,0
1596,26/10/11,Lazio,Catania,1,1,D,1,0,H,17,15,4,5,13,18,3,8,1,5,0,0
1597,26/10/11,Milan,Parma,4,1,H,2,0,H,14,10,8,2,10,11,6,3,2,0,0,0
1598,26/10/11,Napoli,Udinese,2,0,H,2,0,H,11,12,4,2,13,22,3,4,0,4,0,0
1599,26/10/11,Novara,Siena,1,1,D,0,1,A,15,9,6,4,16,21,7,6,2,3,0,0
1600,27/10/11,Palermo,Lecce,2,0,H,1,0,H,20,18,8,3,16,12,7,4,3,2,0,0
1601,29/10/11,Catania,Napoli,2,1,H,1,1,D,18,11,5,4,12,13,5,7,1,1,0,1
1602,29/10/11,Inter,Juventus,1,2,A,1,2,A,20,16,4,6,16,16,6,4,2,5,0,0
1603,29/10/11,Roma,Milan,2,3,A,1,2,A,23,15,9,4,13,14,13,4,2,3,0,1
1604,30/10/11,Bologna,Atalanta,3,1,H,1,1,D,9,14,4,5,20,15,7,8,2,3,0,0
1605,30/10/11,Cagliari,Lazio,0,3,A,0,2,A,11,5,2,4,7,16,11,3,0,0,0,0
1606,30/10/11,Fiorentina,Genoa,1,0,H,1,0,H,19,5,4,2,14,22,11,2,1,1,0,0
1607,30/10/11,Lecce,Novara,1,1,D,1,1,D,14,10,7,3,26,10,9,8,4,1,0,0
1608,30/10/11,Parma,Cesena,2,0,H,1,0,H,22,10,7,3,16,17,11,2,2,4,0,0
